"","NZDT","Serial.Number","GPS.Heading","GPS.Speed","Heading","Latitude","Longitude","corrected_Heading","variation"
"1380",2020-10-16 15:48:40,"002-0007-00023",359,1.660687207,362.6166896,-37.5561979,175.4590923,2.61668959999997,3.61668959999997
"1381",2020-10-16 15:48:39,"002-0007-00023",355,1.169106804,359.0473169,-37.5562128,175.4590911,359.0473169,4.0473169
"1382",2020-10-16 15:48:38,"002-0007-00023",355,0.996537318,351.805427,-37.5562233,175.4590917,351.805427,3.19457299999999
"1383",2020-10-16 15:48:37,"002-0007-00023",351,0.944885772,343.3023055,-37.5562322,175.459093,343.3023055,7.69769450000001
"1384",2020-10-16 15:48:36,"002-0007-00023",0,1.102054538,354.4646219,-37.5562406,175.4590946,354.4646219,5.5353781
"1385",2020-10-16 15:48:35,"002-0007-00023",1,1.134851579,366.0049946,-37.5562505,175.4590941,6.00499459999997,5.00499459999997
"1386",2020-10-16 15:48:32,"002-0007-00023",0,1.078965289,359.9468064,-37.5562756,175.4590939,359.9468064,0.053193599999986
"1387",2020-10-16 15:48:31,"002-0007-00023",1,1.691815893,353.3957546,-37.5562853,175.459094,353.3957546,7.60424540000002
"1388",2020-10-16 15:48:30,"002-0007-00023",12,1.097894782,370.0211949,-37.5563005,175.4590933,10.0211949,1.97880509999999
"1389",2020-10-16 15:48:29,"002-0007-00023",6,0.867268956,366.116223,-37.5563101,175.4590904,6.11622299999999,0.116222999999991
"1390",2020-10-16 15:48:27,"002-0007-00023",0,1.134544299,362.6243068,-37.5563255,175.4590873,2.6243068,2.6243068
"1391",2020-10-16 15:48:26,"002-0007-00023",9,1.685289722,367.1139877,-37.5563357,175.4590873,7.1139877,1.8860123
"1392",2020-10-16 15:48:25,"002-0007-00023",16,1.201166414,21.27193521,-37.5563507,175.4590846,21.27193521,5.27193521
"1393",2020-10-16 15:48:24,"002-0007-00023",9,0.523250656,371.9177533,-37.556361,175.4590805,11.9177533,2.91775330000002
"1394",2020-10-16 15:48:22,"002-0007-00023",0,0.506172284,359.0826802,-37.5563802,175.4590778,359.0826802,0.917319799999973
"1395",2020-10-16 15:48:20,"002-0007-00023",1,0.924717065,364.7861215,-37.5563893,175.4590776,4.78612149999998,3.78612149999998
"1396",2020-10-16 15:48:19,"002-0007-00023",351,1.003973649,357.0579133,-37.5563976,175.459077,357.0579133,6.0579133
"1397",2020-10-16 15:48:18,"002-0007-00023",353,1.197460806,351.0018511,-37.5564065,175.4590789,351.0018511,1.99814889999999
"1398",2020-10-16 15:48:17,"002-0007-00023",356,1.069111712,353.4077533,-37.5564172,175.4590804,353.4077533,2.59224669999998
"1399",2020-10-16 15:48:16,"002-0007-00023",358,0.97917868,357.9895536,-37.5564268,175.459081,357.9895536,0.010446399999978
"1400",2020-10-16 15:48:15,"002-0007-00023",351,1.499747389,353.0602325,-37.5564356,175.4590813,353.0602325,2.06023249999998
"1401",2020-10-16 15:48:14,"002-0007-00023",351,1.02319296,350.4044289,-37.5564489,175.4590841,350.4044289,0.595571099999972
"1402",2020-10-16 15:48:13,"002-0007-00023",346,0.484287063,339.8610146,-37.556458,175.4590858,339.8610146,6.13898540000002
"1403",2020-10-16 15:48:11,"002-0007-00023",358,0.545310432,352.8749713,-37.5564756,175.4590913,352.8749713,5.12502869999997
"1404",2020-10-16 15:48:09,"002-0007-00023",0,1.613697084,356.3244901,-37.5564854,175.4590917,356.3244901,3.67550990000001
"1405",2020-10-16 15:48:08,"002-0007-00023",5,1.161602807,361.8206565,-37.5564999,175.4590911,1.82065649999998,3.17934350000002
"1406",2020-10-16 15:48:07,"002-0007-00023",8,1.083688109,374.1409639,-37.5565103,175.4590899,14.1409639,6.14096389999997
"1407",2020-10-16 15:48:06,"002-0007-00023",0,1.045708632,367.5654551,-37.5565199,175.4590878,7.56545510000001,7.56545510000001
"1408",2020-10-16 15:48:05,"002-0007-00023",349,1.081183341,344.673767,-37.5565293,175.4590876,344.673767,4.326233
"1409",2020-10-16 15:48:04,"002-0007-00023",2,1.0344749,355.1645633,-37.5565388,175.4590902,355.1645633,6.8354367
"1410",2020-10-16 16:04:46,"002-0007-00022",356,1.738954813,376.9886481,-37.5534574,175.459176,16.9886481,20.9886481
"1411",2020-10-16 16:04:45,"002-0007-00022",355,1.176375062,375.0065979,-37.553473,175.4591773,15.0065979,20.0065979
"1412",2020-10-16 16:04:44,"002-0007-00022",354,0.84696325,372.1677145,-37.5534835,175.4591789,12.1677145,18.1677145
"1413",2020-10-16 16:04:42,"002-0007-00022",0,1.235435413,376.4816571,-37.5534986,175.4591814,16.4816571,16.4816571
"1414",2020-10-16 16:04:41,"002-0007-00022",3,1.862870131,29.15518061,-37.5535097,175.4591819,29.15518061,26.15518061
"1415",2020-10-16 16:04:40,"002-0007-00022",5,0.995215937,32.94655867,-37.5535264,175.4591803,32.94655867,27.94655867
"1416",2020-10-16 16:04:37,"002-0007-00022",359,0.873431474,21.67032028,-37.5535532,175.4591784,21.67032028,22.67032028
"1417",2020-10-16 16:04:35,"002-0007-00022",1,1.26591793,27.9430291,-37.5535689,175.4591789,27.9430291,26.9430291
"1418",2020-10-16 16:04:30,"002-0007-00022",0,0.840073538,29.18844059,-37.5536258,175.4591799,29.18844059,29.18844059
"1419",2020-10-16 16:04:28,"002-0007-00022",2,1.071428612,29.21169348,-37.5536409,175.4591794,29.21169348,27.21169348
"1420",2020-10-16 16:04:27,"002-0007-00022",357,1.668656478,23.39118908,-37.5536505,175.4591784,23.39118908,26.39118908
"1421",2020-10-16 16:04:26,"002-0007-00022",4,1.186406823,35.46562049,-37.5536655,175.4591781,35.46562049,31.46562049
"1422",2020-10-16 16:04:25,"002-0007-00022",5,0.824793564,32.2686874,-37.5536761,175.4591766,32.2686874,27.2686874
"1423",2020-10-16 16:04:23,"002-0007-00022",0,1.612928668,25.2320189,-37.5536909,175.4591754,25.2320189,25.2320189
"1424",2020-10-16 16:04:22,"002-0007-00022",4,1.091331165,24.25001811,-37.5537054,175.4591756,24.25001811,20.25001811
"1425",2020-10-16 16:04:21,"002-0007-00022",12,0.842859231,34.05819371,-37.5537152,175.459175,34.05819371,22.05819371
"1426",2020-10-16 16:04:19,"002-0007-00022",10,1.642553454,35.19564793,-37.5537301,175.4591715,35.19564793,25.19564793
"1427",2020-10-16 16:04:18,"002-0007-00022",2,1.056720081,27.46033489,-37.5537447,175.4591687,27.46033489,25.46033489
"1428",2020-10-16 16:04:17,"002-0007-00022",359,0.806608445,30.89677346,-37.5537542,175.4591686,30.89677346,31.89677346
"1429",2020-10-16 16:04:15,"002-0007-00022",355,1.521696726,377.4728064,-37.5537687,175.459169,17.4728064,22.4728064
"1430",2020-10-16 16:04:14,"002-0007-00022",345,0.968576554,370.399714,-37.5537822,175.4591718,10.399714,25.399714
"1431",2020-10-16 16:04:13,"002-0007-00022",346,0.671638127,376.4829762,-37.5537906,175.4591747,16.4829762,30.4829762
"1432",2020-10-16 16:04:11,"002-0007-00022",358,1.035373372,20.86241128,-37.5538025,175.4591773,20.86241128,22.86241128
"1433",2020-10-16 16:04:10,"002-0007-00022",10,1.244750009,36.12020431,-37.5538118,175.4591778,36.12020431,26.12020431
"1434",2020-10-16 16:04:09,"002-0007-00022",20,0.327482469,50.32187818,-37.5538228,175.4591752,50.32187818,30.32187818
"1435",2020-10-16 16:04:07,"002-0007-00022",356,0.824276684,28.95091234,-37.5538284,175.4591729,28.95091234,32.95091234
"1436",2020-10-16 16:04:06,"002-0007-00022",359,1.479382972,23.62155732,-37.5538358,175.4591734,23.62155732,24.62155732
"1437",2020-10-16 16:04:05,"002-0007-00022",0,1.034474902,21.82382972,-37.5538491,175.4591735,21.82382972,21.82382972
"1438",2020-10-16 16:04:04,"002-0007-00022",2,1.519364975,27.34866647,-37.5538584,175.4591736,27.34866647,25.34866647
"1439",2020-10-16 16:04:02,"002-0007-00022",3,1.282802779,30.69335937,-37.5538857,175.4591723,30.69335937,27.69335937
"1440",2020-10-16 16:04:01,"002-0007-00022",6,0.903251609,28.32515418,-37.5538972,175.4591712,28.32515418,22.32515418
"1441",2020-10-16 16:03:59,"002-0007-00022",7,1.121179858,29.81217076,-37.5539133,175.4591685,29.81217076,22.81217076
"1442",2020-10-16 16:03:58,"002-0007-00022",0,1.234651149,21.81237641,-37.5539233,175.4591669,21.81237641,21.81237641
"1443",2020-10-16 16:03:57,"002-0007-00022",6,0.814495269,26.92719877,-37.5539344,175.4591669,26.92719877,20.92719877
"1444",2020-10-16 16:03:55,"002-0007-00022",4,1.27317331,25.5139625,-37.5539489,175.4591643,25.5139625,21.5139625
"1445",2020-10-16 16:03:54,"002-0007-00022",6,1.787519008,25.75192412,-37.5539603,175.459163,25.75192412,19.75192412
"1446",2020-10-16 16:03:53,"002-0007-00022",9,1.088083302,31.99266684,-37.5539763,175.4591611,31.99266684,22.99266684
"1447",2020-10-16 16:03:52,"002-0007-00022",12,1.875716484,37.84787863,-37.553986,175.4591595,37.84787863,25.84787863
"1448",2020-10-16 16:03:51,"002-0007-00022",9,1.112516474,31.52349753,-37.5540025,175.4591551,31.52349753,22.52349753
"1449",2020-10-16 16:03:50,"002-0007-00022",9,1.126532327,38.62041285,-37.5540124,175.4591533,38.62041285,29.62041285
"1450",2020-10-16 16:03:49,"002-0007-00022",2,0.60258917,31.89114445,-37.5540223,175.4591506,31.89114445,29.89114445
"1451",2020-10-16 16:03:47,"002-0007-00022",358,1.758224823,27.28882078,-37.5540331,175.4591495,27.28882078,29.28882078
"1452",2020-10-16 16:03:46,"002-0007-00022",349,1.741591473,379.361145,-37.5540489,175.4591489,19.361145,30.361145
"1453",2020-10-16 16:03:45,"002-0007-00022",350,1.162291918,369.6642131,-37.5540644,175.4591517,9.66421309999998,19.6642131
"1454",2020-10-16 16:03:42,"002-0007-00022",355,1.22609037,378.2140146,-37.5540957,175.4591539,18.2140146,23.2140146
"1455",2020-10-16 16:03:41,"002-0007-00022",347,1.001433536,377.4188847,-37.5541067,175.4591548,17.4188847,30.4188847
"1456",2020-10-16 16:03:38,"002-0007-00022",341,0.871581454,356.9807889,-37.5541332,175.4591614,356.9807889,15.9807889
"1457",2020-10-16 16:03:36,"002-0007-00022",353,1.671788001,28.09609557,-37.5541583,175.4591714,28.09609557,35.09609557
"1458",2020-10-16 16:03:35,"002-0007-00022",2,0.511657233,32.85563682,-37.5541733,175.4591726,32.85563682,30.85563682
"1459",2020-10-16 16:03:33,"002-0007-00022",10,1.02133663,39.11071097,-37.5541825,175.4591726,39.11071097,29.11071097
"1460",2020-10-16 16:03:32,"002-0007-00022",0,1.001416756,36.40268747,-37.5541915,175.4591703,36.40268747,36.40268747
"1461",2020-10-16 16:03:31,"002-0007-00022",1,1.023352325,34.17476292,-37.5542005,175.45917,34.17476292,33.17476292
"1462",2020-10-16 16:03:30,"002-0007-00022",2,1.691060075,31.01338565,-37.5542097,175.4591699,31.01338565,29.01338565
"1463",2020-10-16 16:03:29,"002-0007-00022",353,1.871942863,20.91397168,-37.5542249,175.4591695,20.91397168,27.91397168
"1464",2020-10-16 16:03:28,"002-0007-00022",349,0.545674875,373.0259907,-37.5542415,175.459173,13.0259907,24.0259907
"1465",2020-10-16 16:03:26,"002-0007-00022",355,2.021728776,21.21640537,-37.554251,175.4591761,21.21640537,26.21640537
"1466",2020-10-16 16:03:25,"002-0007-00022",359,1.857538215,23.38135764,-37.5542691,175.4591782,23.38135764,24.38135764
"1467",2020-10-16 16:03:24,"002-0007-00022",358,0.634071155,27.11745844,-37.5542858,175.4591782,27.11745844,29.11745844
"1468",2020-10-16 16:03:22,"002-0007-00022",355,1.945063759,25.03411022,-37.5542972,175.4591784,25.03411022,30.03411022
"1469",2020-10-16 16:03:21,"002-0007-00022",353,0.909978346,20.76441721,-37.5543146,175.4591806,20.76441721,27.76441721
"1470",2020-10-16 16:03:19,"002-0007-00022",348,1.416898407,372.4595386,-37.5543309,175.4591824,12.4595386,24.4595386
"1471",2020-10-16 16:03:18,"002-0007-00022",355,1.825528039,374.3230208,-37.5543434,175.4591855,14.3230208,19.3230208
"1472",2020-10-16 16:03:17,"002-0007-00022",358,0.962148124,20.77147248,-37.5543598,175.4591863,20.77147248,22.77147248
"1473",2020-10-16 16:03:15,"002-0007-00022",4,1.287866652,27.90683576,-37.5543771,175.4591862,27.90683576,23.90683576
"1474",2020-10-16 16:03:14,"002-0007-00022",4,1.811471749,31.42028093,-37.5543886,175.4591845,31.42028093,27.42028093
"1475",2020-10-16 16:03:13,"002-0007-00022",7,1.237413643,38.32243759,-37.5544047,175.4591814,38.32243759,31.32243759
"1476",2020-10-16 16:03:12,"002-0007-00022",10,1.870514116,34.82272893,-37.5544157,175.4591793,34.82272893,24.82272893
"1477",2020-10-16 16:03:11,"002-0007-00022",9,0.848082913,36.55953187,-37.5544323,175.4591759,36.55953187,27.55953187
"1478",2020-10-16 16:03:09,"002-0007-00022",7,1.172888285,37.97915405,-37.5544472,175.4591718,37.97915405,30.97915405
"1479",2020-10-16 16:03:08,"002-0007-00022",5,1.147829527,32.82133711,-37.5544576,175.4591696,32.82133711,27.82133711
"1480",2020-10-16 16:03:07,"002-0007-00022",354,1.685290566,22.11190546,-37.5544679,175.4591688,22.11190546,28.11190546
"1481",2020-10-16 16:03:06,"002-0007-00022",354,0.92923101,20.57353259,-37.5544829,175.4591715,20.57353259,26.57353259
"1482",2020-10-16 16:03:04,"002-0007-00022",1,1.290633845,26.91876636,-37.5544995,175.4591739,26.91876636,25.91876636
"1483",2020-10-16 16:03:02,"002-0007-00022",354,1.259975769,26.31685645,-37.5545227,175.4591732,26.31685645,32.31685645
"1484",2020-10-16 16:03:01,"002-0007-00022",358,1.93701988,20.29662647,-37.554534,175.4591742,20.29662647,22.29662647
"1485",2020-10-16 16:03:00,"002-0007-00022",358,1.135397689,27.17945539,-37.5545514,175.4591751,27.17945539,29.17945539
"1486",2020-10-16 16:02:59,"002-0007-00022",4,0.910372062,31.77091187,-37.5545616,175.4591756,31.77091187,27.77091187
"1487",2020-10-16 16:02:57,"002-0007-00022",5,0.880048404,23.75803125,-37.5545779,175.4591737,23.75803125,18.75803125
"1488",2020-10-16 16:02:55,"002-0007-00022",4,1.169537582,23.69895903,-37.5545937,175.4591726,23.69895903,19.69895903
"1489",2020-10-16 16:02:54,"002-0007-00022",8,1.657692841,34.37737217,-37.5546042,175.4591719,34.37737217,26.37737217
"1490",2020-10-16 16:02:53,"002-0007-00022",0,0.885853037,22.14213762,-37.5546189,175.4591688,22.14213762,22.14213762
"1491",2020-10-16 16:02:51,"002-0007-00022",351,1.227774143,374.3264685,-37.5546348,175.45917,14.3264685,23.3264685
"1492",2020-10-16 16:02:50,"002-0007-00022",349,1.74340185,374.2746195,-37.5546457,175.4591722,14.2746195,25.2746195
"1493",2020-10-16 16:02:49,"002-0007-00022",353,1.239942947,20.09959319,-37.554661,175.4591765,20.09959319,27.09959319
"1494",2020-10-16 16:02:48,"002-0007-00022",357,1.245898524,21.66360667,-37.5546721,175.4591778,21.66360667,24.66360667
"1495",2020-10-16 16:02:47,"002-0007-00022",357,1.268020099,25.10760572,-37.5546833,175.459178,25.10760572,28.10760572
"1496",2020-10-16 16:02:46,"002-0007-00022",1,0.956941009,21.57384189,-37.5546947,175.459178,21.57384189,20.57384189
"1497",2020-10-16 16:02:44,"002-0007-00022",4,1.76616246,29.87603341,-37.5547119,175.4591774,29.87603341,25.87603341
"1498",2020-10-16 16:02:43,"002-0007-00022",12,1.197114579,40.31523597,-37.5547276,175.4591744,40.31523597,28.31523597
"1499",2020-10-16 16:02:42,"002-0007-00022",16,1.074218387,35.39644166,-37.554738,175.4591709,35.39644166,19.39644166
"1500",2020-10-16 16:02:41,"002-0007-00022",16,0.731254014,41.1106828,-37.5547474,175.4591681,41.1106828,25.1106828
"1501",2020-10-16 16:02:39,"002-0007-00022",16,1.470960569,38.55149835,-37.5547602,175.4591643,38.55149835,22.55149835
"1502",2020-10-16 16:02:38,"002-0007-00022",7,1.00705667,25.65603226,-37.554773,175.4591601,25.65603226,18.65603226
"1503",2020-10-16 16:02:37,"002-0007-00022",357,0.789731816,26.62019344,-37.5547819,175.459158,26.62019344,29.62019344
"1504",2020-10-16 16:02:35,"002-0007-00022",3,1.674279334,29.28593107,-37.5547961,175.459158,29.28593107,26.28593107
"1505",2020-10-16 16:02:34,"002-0007-00022",352,0.984505673,367.44637,-37.554811,175.4591553,7.44637,15.44637
"1506",2020-10-16 16:02:33,"002-0007-00022",0,0.702418405,363.1139885,-37.5548198,175.4591565,3.1139885,3.1139885
"1507",2020-10-16 16:02:31,"002-0007-00022",1,1.067842681,22.26304618,-37.5548324,175.4591576,22.26304618,21.26304618
"1508",2020-10-16 16:02:30,"002-0007-00022",2,1.713142977,25.38362979,-37.554842,175.4591577,25.38362979,23.38362979
"1509",2020-10-16 16:02:29,"002-0007-00022",0,0.912254524,24.50424483,-37.5548574,175.459158,24.50424483,24.50424483
"1510",2020-10-16 16:02:27,"002-0007-00022",3,1.247762892,29.80273881,-37.5548738,175.4591584,29.80273881,26.80273881
"1511",2020-10-16 16:02:26,"002-0007-00022",4,1.178612114,31.54927515,-37.554885,175.4591576,31.54927515,27.54927515
"1512",2020-10-16 16:02:25,"002-0007-00022",358,1.179167662,26.68041998,-37.5548955,175.4591558,26.68041998,28.68041998
"1513",2020-10-16 16:02:24,"002-0007-00022",5,1.079826716,21.62605421,-37.5549061,175.459156,21.62605421,16.62605421
"1514",2020-10-16 16:02:23,"002-0007-00022",1,1.08122507,21.5330077,-37.5549158,175.4591555,21.5330077,20.5330077
"1515",2020-10-16 16:02:22,"002-0007-00022",358,0.97513253,26.35540823,-37.5549255,175.4591547,26.35540823,28.35540823
"1516",2020-10-16 16:02:19,"002-0007-00022",353,1.763065835,21.17981286,-37.5549518,175.4591549,21.17981286,28.17981286
"1517",2020-10-16 16:02:18,"002-0007-00022",356,1.735274706,26.7434741,-37.5549676,175.4591565,26.7434741,30.7434741
"1518",2020-10-16 16:02:17,"002-0007-00022",358,0.639632114,33.51008259,-37.5549832,175.4591567,33.51008259,35.51008259
"1519",2020-10-16 16:02:15,"002-0007-00022",1,1.101316071,28.47207523,-37.5549947,175.4591565,28.47207523,27.47207523
"1520",2020-10-16 16:02:14,"002-0007-00022",2,1.279415643,27.04387218,-37.5550046,175.4591563,27.04387218,25.04387218
"1521",2020-10-16 16:02:13,"002-0007-00022",359,1.179167663,26.70873508,-37.5550161,175.459156,26.70873508,27.70873508
"1522",2020-10-16 16:02:12,"002-0007-00022",353,1.918996612,25.61539032,-37.5550267,175.4591558,25.61539032,32.61539032
"1523",2020-10-16 16:02:11,"002-0007-00022",352,1.184576446,26.7484467,-37.5550439,175.4591575,26.7484467,34.7484467
"1524",2020-10-16 16:02:10,"002-0007-00022",345,1.919793325,375.0735264,-37.5550545,175.4591588,15.0735264,30.0735264
"1525",2020-10-16 16:02:09,"002-0007-00022",344,0.937160884,370.6497928,-37.5550713,175.4591638,10.6497928,26.6497928
"1526",2020-10-16 16:02:07,"002-0007-00022",352,1.187418419,373.699274,-37.5550876,175.4591692,13.699274,21.699274
"1527",2020-10-16 16:02:06,"002-0007-00022",356,1.957724224,377.6573508,-37.5550982,175.4591708,17.6573508,21.6573508
"1528",2020-10-16 16:02:05,"002-0007-00022",358,1.301508123,23.08894447,-37.5551158,175.459171,23.08894447,25.08894447
"1529",2020-10-16 16:02:04,"002-0007-00022",0,0.93143495,26.00182774,-37.5551275,175.4591712,26.00182774,26.00182774
"1530",2020-10-16 16:02:02,"002-0007-00022",13,1.85891669,43.69880228,-37.5551442,175.4591696,43.69880228,30.69880228
"1531",2020-10-16 16:02:01,"002-0007-00022",8,1.949937397,38.91930199,-37.5551602,175.4591635,38.91930199,30.91930199
"1532",2020-10-16 16:02:00,"002-0007-00022",5,0.930269582,32.61630112,-37.5551776,175.4591608,32.61630112,27.61630112
"1533",2020-10-16 16:01:58,"002-0007-00022",3,1.29101651,28.86663634,-37.5551943,175.4591596,28.86663634,25.86663634
"1534",2020-10-16 16:01:57,"002-0007-00022",3,1.891234955,26.32376211,-37.5552059,175.4591591,26.32376211,23.32376211
"1535",2020-10-16 16:01:56,"002-0007-00022",2,0.624440074,28.57906674,-37.5552229,175.4591587,28.57906674,26.57906674
"1536",2020-10-16 16:01:54,"002-0007-00022",357,1.960986754,28.00237934,-37.5552341,175.4591577,28.00237934,31.00237934
"1537",2020-10-16 16:01:53,"002-0007-00022",359,1.234682527,22.98421244,-37.5552517,175.459159,22.98421244,23.98421244
"1538",2020-10-16 16:01:52,"002-0007-00022",359,1.379362285,30.24639355,-37.5552628,175.4591589,30.24639355,31.24639355
"1539",2020-10-16 16:01:51,"002-0007-00022",4,1.193409981,27.98797086,-37.5552752,175.4591591,27.98797086,23.98797086
"1540",2020-10-16 16:01:50,"002-0007-00022",6,1.395074076,31.06721986,-37.5552859,175.4591581,31.06721986,25.06721986
"1541",2020-10-16 16:01:49,"002-0007-00022",4,0.934838408,31.88317203,-37.5552984,175.4591568,31.88317203,27.88317203
"1542",2020-10-16 16:01:47,"002-0007-00022",4,1.264763339,37.41342993,-37.5553152,175.4591561,37.41342993,33.41342993
"1543",2020-10-16 16:01:46,"002-0007-00022",358,1.948928883,35.0047399,-37.5553265,175.4591545,35.0047399,37.0047399
"1544",2020-10-16 16:01:45,"002-0007-00022",351,1.281423215,378.2283598,-37.555344,175.4591556,18.2283598,27.2283598
"1545",2020-10-16 16:01:44,"002-0007-00022",348,1.311972717,378.8995681,-37.5553554,175.4591577,18.8995681,30.8995681
"1546",2020-10-16 16:01:43,"002-0007-00022",347,1.291751701,375.6160794,-37.555367,175.4591604,15.6160794,28.6160794
"1547",2020-10-16 16:01:41,"002-0007-00022",350,0.98828151,371.1771288,-37.5553898,175.459166,11.1771288,21.1771288
"1548",2020-10-16 16:01:39,"002-0007-00022",356,1.377271271,374.4638099,-37.5554073,175.4591699,14.4638099,18.4638099
"1549",2020-10-16 16:01:38,"002-0007-00022",359,1.913335375,23.29701154,-37.5554196,175.4591717,23.29701154,24.29701154
"1550",2020-10-16 16:01:37,"002-0007-00022",2,0.973420253,23.40178196,-37.5554368,175.459172,23.40178196,21.40178196
"1551",2020-10-16 16:01:35,"002-0007-00022",3,1.335222325,22.39403919,-37.5554543,175.4591716,22.39403919,19.39403919
"1552",2020-10-16 16:01:34,"002-0007-00022",4,1.91560185,26.87599045,-37.5554663,175.4591712,26.87599045,22.87599045
"1553",2020-10-16 16:01:33,"002-0007-00022",10,1.391738204,32.36081664,-37.5554835,175.4591701,32.36081664,22.36081664
"1554",2020-10-16 16:01:32,"002-0007-00022",11,1.865525183,38.13717474,-37.5554958,175.4591672,38.13717474,27.13717474
"1555",2020-10-16 16:01:31,"002-0007-00022",11,0.959375467,35.4600178,-37.5555123,175.4591634,35.4600178,24.4600178
"1556",2020-10-16 16:01:29,"002-0007-00022",13,1.311711395,34.56029874,-37.5555293,175.4591597,34.56029874,21.56029874
"1557",2020-10-16 16:01:28,"002-0007-00022",13,0.901737278,42.99336226,-37.5555408,175.4591564,42.99336226,29.99336226
"1558",2020-10-16 16:01:26,"002-0007-00022",11,1.260764535,41.72798413,-37.5555566,175.4591518,41.72798413,30.72798413
"1559",2020-10-16 16:01:25,"002-0007-00022",6,1.223886398,38.49023988,-37.5555677,175.4591489,38.49023988,32.49023988
"1560",2020-10-16 16:01:24,"002-0007-00022",359,1.835629967,27.38946717,-37.5555786,175.459147,27.38946717,28.38946717
"1561",2020-10-16 16:01:23,"002-0007-00022",357,1.301389049,32.66327616,-37.5555951,175.4591466,32.66327616,35.66327616
"1562",2020-10-16 16:01:22,"002-0007-00022",354,1.182317551,24.70166632,-37.5556068,175.4591466,24.70166632,30.70166632
"1563",2020-10-16 16:01:21,"002-0007-00022",347,1.059377907,371.5238917,-37.5556174,175.4591476,11.5238917,24.5238917
"1564",2020-10-16 16:01:18,"002-0007-00022",352,1.866470148,375.4563394,-37.5556449,175.4591574,15.4563394,23.4563394
"1565",2020-10-16 16:01:17,"002-0007-00022",2,0.995507007,377.1110858,-37.5556615,175.4591605,17.1110858,15.1110858
"1566",2020-10-16 16:01:15,"002-0007-00022",4,1.156924221,378.3414528,-37.5556794,175.4591605,18.3414528,14.3414528
"1567",2020-10-16 16:01:14,"002-0007-00022",14,1.912227301,31.26006841,-37.5556898,175.4591607,31.26006841,17.26006841
"1568",2020-10-16 16:01:13,"002-0007-00022",18,0.989389284,39.90988935,-37.5557063,175.4591546,39.90988935,21.90988935
"1569",2020-10-16 16:01:11,"002-0007-00022",8,1.129234312,28.78494881,-37.5557234,175.4591484,28.78494881,20.78494881
"1570",2020-10-16 16:01:10,"002-0007-00022",13,1.816299822,35.76715946,-37.5557335,175.4591471,35.76715946,22.76715946
"1571",2020-10-16 16:01:09,"002-0007-00022",18,0.953278435,41.84128317,-37.5557494,175.4591424,41.84128317,23.84128317
"1572",2020-10-16 16:01:07,"002-0007-00022",15,1.760652313,43.56239002,-37.5557657,175.4591357,43.56239002,28.56239002
"1573",2020-10-16 16:01:06,"002-0007-00022",2,0.629434127,33.63485574,-37.5557808,175.4591297,33.63485574,31.63485574
"1574",2020-10-16 16:01:04,"002-0007-00022",3,1.146208206,28.11034647,-37.5557921,175.4591289,28.11034647,25.11034647
"1575",2020-10-16 16:01:03,"002-0007-00022",3,1.7473951,27.72768227,-37.5558024,175.4591285,27.72768227,24.72768227
"1576",2020-10-16 16:01:02,"002-0007-00022",3,1.803298781,29.70057005,-37.5558181,175.4591278,29.70057005,26.70057005
"1577",2020-10-16 16:01:01,"002-0007-00022",3,0.990923408,27.26725861,-37.5558343,175.459127,27.26725861,24.26725861
"1578",2020-10-16 16:00:59,"002-0007-00022",0,0.929029776,28.56500025,-37.5558521,175.459126,28.56500025,28.56500025
"1579",2020-10-16 16:00:57,"002-0007-00022",358,1.223654814,21.69294279,-37.5558688,175.4591255,21.69294279,23.69294279
"1580",2020-10-16 16:00:56,"002-0007-00022",3,1.962092727,23.2615299,-37.5558798,175.4591257,23.2615299,20.2615299
"1581",2020-10-16 16:00:55,"002-0007-00022",2,1.215596405,24.3308521,-37.5558974,175.4591242,24.3308521,22.3308521
"1582",2020-10-16 16:00:54,"002-0007-00022",3,1.781852883,25.74440092,-37.5559083,175.4591232,25.74440092,22.74440092
"1583",2020-10-16 16:00:53,"002-0007-00022",3,0.886126273,24.35438243,-37.5559243,175.4591222,24.35438243,21.35438243
"1584",2020-10-16 16:00:51,"002-0007-00022",356,1.092927386,25.71592001,-37.5559402,175.4591209,25.71592001,29.71592001
"1585",2020-10-16 16:00:50,"002-0007-00022",348,1.721691827,376.5979802,-37.55595,175.4591218,16.5979802,28.5979802
"1586",2020-10-16 16:00:49,"002-0007-00022",337,0.825562861,356.1455044,-37.5559651,175.4591261,356.1455044,19.1455044
"1587",2020-10-16 16:00:47,"002-0007-00022",337,1.163550027,351.6028523,-37.5559786,175.4591339,351.6028523,14.6028523
"1588",2020-10-16 16:00:46,"002-0007-00022",343,1.721735631,362.5110236,-37.555988,175.4591397,2.51102359999999,19.5110236
"1589",2020-10-16 16:00:45,"002-0007-00022",3,0.908326951,24.92885658,-37.5560029,175.459145,24.92885658,21.92885658
"1590",2020-10-16 16:00:43,"002-0007-00022",14,1.297048894,34.88280746,-37.5560192,175.4591437,34.88280746,20.88280746
"1591",2020-10-16 16:00:42,"002-0007-00022",11,1.796719791,36.1718577,-37.5560306,175.4591406,36.1718577,25.1718577
"1592",2020-10-16 16:00:41,"002-0007-00022",17,1.305282561,37.95146418,-37.5560465,175.459137,37.95146418,20.95146418
"1593",2020-10-16 16:00:40,"002-0007-00022",16,0.896573567,42.64956636,-37.5560578,175.459133,42.64956636,26.64956636
